filepath,transcription_clean,duration,set
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997485/myst_997485_2010-25-01_00-00-00_ME_2.2/myst_997485_2010-25-01_00-00-00_ME_2.2_001.wav,good,0.401,finetune
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd3c/ksd3c8j0.wav,wavelet,4.6124375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995005/myst_995005_2008-27-02_00-00-00_ME_3.1/myst_995005_2008-27-02_00-00-00_ME_3.1_108.wav,this,0.797,finetune
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ksg08/ksg087a0.wav,steakhouse,1.968875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990502/myst_990502_2010-04-02_00-00-00_WA_2.3/myst_990502_2010-04-02_00-00-00_WA_2.3_035.wav,bye marnie,1.308,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996703/myst_996703_2011-25-01_00-00-00_MS_3.2/myst_996703_2011-25-01_00-00-00_MS_3.2_024.wav,i don't know,1.138,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013013/myst_013013_2014-04-24_13-53-18_LS_1.1/myst_013013_2014-04-24_13-53-18_LS_1.1_015.wav,i think this is the biosphere,4.859125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks312/ks3121r0.wav,hourly,2.6166875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002026/myst_002026_2014-03-11_11-09-54_LS_2.1/myst_002026_2014-03-11_11-09-54_LS_2.1_050.wav,it didn't have any water it looks yellow and sickly air and sun are play important play important roles but without water the plant will die,11.0203125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks930/ks9305p0.wav,pass their notes along,3.859375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse3s/kse3s3n0.wav,royal,2.11175,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990047/myst_990047_2008-07-05_00-00-00_MS_3.1/myst_990047_2008-07-05_00-00-00_MS_3.1_116.wav,you'd have to take the length of the bathtub and the width and use them to figure out the what the weight i mean how much water it would be,12.688,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004032/myst_004032_2014-01-28_08-20-46_EE_3.3/myst_004032_2014-01-28_08-20-46_EE_3.3_019.wav,the nail is not magnet anymore,4.3896875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990331/myst_990331_2009-06-04_00-00-00_MS_1.3/myst_990331_2009-06-04_00-00-00_MS_1.3_021.wav,that hi that a hundred centimeters is one meter,7.193,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002004/myst_002004_2014-04-30_11-07-13_LS_4.2/myst_002004_2014-04-30_11-07-13_LS_4.2_023.wav,i think the skunks colors and smell scare away the coyote,5.8420000000000005,finetune
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks509/ks5098s0.wav,yellow,1.217375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990372/myst_990372_2009-07-05_00-00-00_ME_4.1/myst_990372_2009-07-05_00-00-00_ME_4.1_001.wav,we've been making electric magnets today,6.557,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005016/myst_005016_2014-02-10_09-53-12_MX_2.4/myst_005016_2014-02-10_09-53-12_MX_2.4_012.wav,i think what is happening that since they're blending it's causing a far more concentration and dilute,7.0939999999999985,finetune
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse0l/kse0l760.wav,spoons,3.15625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks941/ks9414r0.wav,you can save water in your bathtub,5.3640625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013066/myst_013066_2014-04-30_12-25-19_LS_1.3/myst_013066_2014-04-30_12-25-19_LS_1.3_001.wav,good,1.84375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990022/myst_990022_2008-15-05_00-00-00_MS_4.1/myst_990022_2008-15-05_00-00-00_MS_4.1_102.wav,no,0.5920000000000001,finetune
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks738/ks7380a0.wav,behind,3.5155,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002262/myst_002262_2015-05-18_11-51-55_LS_4.2/myst_002262_2015-05-18_11-51-55_LS_4.2_022.wav,it is a normal behavior because you might touch it without learning and you just leave it there and you don't know what to do,11.3418125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996426/myst_996426_2009-14-09_00-00-00_VB_1.3/myst_996426_2009-14-09_00-00-00_VB_1.3_021.wav,s how many swings it was,2.312,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988440/myst_988440_2009-03-11_00-00-00_VB_1.2/myst_988440_2009-03-11_00-00-00_VB_1.2_031.wav,uh i in science today i learned that when you tried the release position it doesn't change the length of how many cycles it did,10.829,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996424/myst_996424_2009-28-09_00-00-00_VB_3.2/myst_996424_2009-28-09_00-00-00_VB_3.2_024.wav,i think when setting up your my experiment was it was tricky to put it together but it worked really well and,8.962,finetune
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd30/ksd301m0.wav,hawthorne,3.611,finetune
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks62y/ks62y1c0.wav,fancy,1.606625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013060/myst_013060_2013-11-15_13-50-28_EE_1.1/myst_013060_2013-11-15_13-50-28_EE_1.1_018.wav,the energy,1.811625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004031/myst_004031_2013-11-18_09-33-09_EE_1.1/myst_004031_2013-11-18_09-33-09_EE_1.1_023.wav,well if you flip it i think it will still travel through the bulb and the bulb will still light,9.1705,finetune
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks338/ks3382f0.wav,mouths,4.116875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013033/myst_013033_2013-12-05_13-58-58_EE_1.4/myst_013033_2013-12-05_13-58-58_EE_1.4_028.wav,the air gets smokey and smells horrible,4.2765,finetune
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd2y/ksd2y5v0.wav,you can see bugs light up the sky,7.121,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013042/myst_013042_2014-02-25_13-09-02_EE_4.2/myst_013042_2014-02-25_13-09-02_EE_4.2_041.wav,um,8.203625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996416/myst_996416_2009-30-09_00-00-00_VB_3.4/myst_996416_2009-30-09_00-00-00_VB_3.4_022.wav,i don't know what an independent variable is,3.364,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996724/myst_996724_2011-19-01_00-00-00_MS_2.2/myst_996724_2011-19-01_00-00-00_MS_2.2_020.wav,i observed that there is um i don't see i don't really observe anything,10.114,finetune
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj3y/ksj3y760.wav,spoons,2.358875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks12z/ks12z110.wav,direct,2.6085625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b030.wav,archrival,4.092125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007241/myst_007241_2014-10-17_13-34-38_MX_3.1/myst_007241_2014-10-17_13-34-38_MX_3.1_011.wav,it will saturated,0.953375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996718/myst_996718_2011-12-01_00-00-00_MS_1.2/myst_996718_2011-12-01_00-00-00_MS_1.2_015.wav,three inches,2.643,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013042/myst_013042_2014-02-25_13-09-02_EE_4.2/myst_013042_2014-02-25_13-09-02_EE_4.2_040.wav,it increases,3.8796875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990565/myst_990565_2010-07-04_00-00-00_MS_1.3/myst_990565_2010-07-04_00-00-00_MS_1.3_009.wav,because if you use kilometers kilometers is one mile the other person on this earth is a mile h high,8.537,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013011/myst_013011_2014-04-24_13-52-11_LS_1.1/myst_013011_2014-04-24_13-52-11_LS_1.1_011.wav,animals and cars and a suitcase suitcase,8.9895625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd0b/ksd0b1f0.wav,flagpole,3.155625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks83j/ks83j5q0.wav,will beets stain my pants,3.91525,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990037/myst_990037_2008-24-04_00-00-00_MS_1.3/myst_990037_2008-24-04_00-00-00_MS_1.3_006.wav,yeah,0.591,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004031/myst_004031_2013-11-19_09-52-45_EE_1.2/myst_004031_2013-11-19_09-52-45_EE_1.2_016.wav,solar cells take the suns energy and turn it into um the the the electricity for a circuit to to work,11.866125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/008056/myst_008056_2014-05-06_09-39-49_EE_5.1/myst_008056_2014-05-06_09-39-49_EE_5.1_008.wav,yes because it's reflecting it,3.01625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990026/myst_990026_2008-12-05_00-00-00_MS_3.3/myst_990026_2008-12-05_00-00-00_MS_3.3_042.wav,millimeters i think,1.615,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990015/myst_990015_2008-08-05_00-00-00_MS_3.3/myst_990015_2008-08-05_00-00-00_MS_3.3_050.wav,no because um,2.405,finetune
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi16/ksi161e0.wav,five,1.5879375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007251/myst_007251_2014-10-28_11-50-48_MX_4.1/myst_007251_2014-10-28_11-50-48_MX_4.1_010.wav,a product,1.22175,finetune
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ks134/ks134800.wav,town,2.6084375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks43s/ks43s570.wav,don't make the same mistakes twice,6.7098125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd3s/ksd3s820.wav,trauma,2.1128125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002275/myst_002275_2015-04-09_14-09-58_LS_2.3/myst_002275_2015-04-09_14-09-58_LS_2.3_009.wav,like spider webs spider webs spider,9.4953125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990030/myst_990030_2008-05-05_00-00-00_MS_2.3/myst_990030_2008-05-05_00-00-00_MS_2.3_094.wav,no,0.5529999999999999,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0h/ksk0h0x0.wav,dashboard,3.1661875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks93u/ks93u3t0.wav,screwdriver,3.916875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990081/myst_990081_2008-08-05_00-00-00_MS_3.1/myst_990081_2008-08-05_00-00-00_MS_3.1_070.wav,capacity is how much liquid can fit a container can hold,3.917,finetune
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi1e/ksi1e4g0.wav,unplug the toaster if it gets hot,4.60875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002026/myst_002026_2014-04-04_09-23-27_LS_2.3/myst_002026_2014-04-04_09-23-27_LS_2.3_038.wav,esophagus it's like it goes through this tube and you need to have like really food that's like been chewed up,9.6571875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990046/myst_990046_2008-09-05_00-00-00_MS_3.2/myst_990046_2008-09-05_00-00-00_MS_3.2_008.wav,yeah,0.5529999999999999,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997485/myst_997485_2010-01-02_00-00-00_ME_3.2/myst_997485_2010-01-02_00-00-00_ME_3.2_008.wav,the wires light up green,1.679,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/008043/myst_008043_2014-04-17_09-22-29_EE_2.3/myst_008043_2014-04-17_09-22-29_EE_2.3_026.wav,the other bulb states it lay,2.2965,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997690/myst_997690_2011-10-01_00-00-00_ME_1.3/myst_997690_2011-10-01_00-00-00_ME_1.3_017.wav,it makes cup b tilt a little bit and then and what happens is when you take the spacers out um what'll happen is it will go down like this,12.75,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995312/myst_995312_2009-08-04_00-00-00_ME_3.3/myst_995312_2009-08-04_00-00-00_ME_3.3_008.wav,it's flowing the exact same way in a circle,4.124,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990027/myst_990027_2008-21-04_00-00-00_MS_1.1/myst_990027_2008-21-04_00-00-00_MS_1.1_032.wav,no because i i grew about a foot or something,7.517,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007251/myst_007251_2015-02-18_07-45-09_LS_2.1/myst_007251_2015-02-18_07-45-09_LS_2.1_021.wav,this one show that it got water clouds air and not the sun so it,7.0179375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ks42s/ks42s7g0.wav,subdue,3.11325,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007205/myst_007205_2014-10-06_10-57-45_MX_2.1/myst_007205_2014-10-06_10-57-45_MX_2.1_002.wav,mixture,1.2795625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988442/myst_988442_2009-08-12_00-00-00_VB_2.3/myst_988442_2009-08-12_00-00-00_VB_2.3_021.wav,what's up with the y axis is that um it's the dependent variable and yeah,10.404000000000002,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks945/ks9454n0.wav,the briefcase is open now,4.304625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996430/myst_996430_2009-23-09_00-00-00_VB_2.3/myst_996430_2009-23-09_00-00-00_VB_2.3_014.wav,i mean five different boats,1.5019999999999998,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990041/myst_990041_2008-09-05_00-00-00_MS_3.3/myst_990041_2008-09-05_00-00-00_MS_3.3_070.wav,yeah,0.477,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002120/myst_002120_2014-03-05_09-45-04_LS_1.3/myst_002120_2014-03-05_09-45-04_LS_1.3_014.wav,i think they're important because soil is basically decomposed plants and animals so soil is technically a decomposer too,14.533125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks60w/ks60w8r0.wav,yankee,1.9685625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012027/myst_012027_2014-03-17_10-01-56_SRL_1.1/myst_012027_2014-03-17_10-01-56_SRL_1.1_009.wav,can you please repeat that,2.288625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ksc01/ksc017z0.wav,tourists,3.155375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996431/myst_996431_2009-17-09_00-00-00_VB_2.1/myst_996431_2009-17-09_00-00-00_VB_2.1_011.wav,if the boat's wide more passengers can fit in the corners or on the sides and uh for the wait,10.196,finetune
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks73a/ks73a3o0.wav,rugby,3.1238125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks115/ks1152r0.wav,two six four zero two four six,8.0875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004023/myst_004023_2014-02-03_09-41-10_EE_3.4/myst_004023_2014-02-03_09-41-10_EE_3.4_013.wav,spacers say how many it takes where the washers to with to raise with one spacer,9.1204375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997670/myst_997670_2011-07-02_00-00-00_ME_3.1/myst_997670_2011-07-02_00-00-00_ME_3.1_054.wav,that if two positive sides are touching then nothing will happen but if two negative but if a positive and a negative side are touching um it the electricity will work,11.447,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022216/myst_022216_2014-11-20_11-42-48_LS_2.1/myst_022216_2014-11-20_11-42-48_LS_2.1_020.wav,yes they need water to survive because whenever something is dehydrated it will die,6.9391875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks82u/ks82u8p0.wav,wonderful,1.9884375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013052/myst_013052_2013-12-05_12-33-25_EE_1.4/myst_013052_2013-12-05_12-33-25_EE_1.4_006.wav,it is burning,1.907625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa09/ksa093h0.wav,push,2.3389375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ks737/ks7375h0.wav,she'll be ready very soon,3.9159375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks70p/ks70p4n0.wav,the briefcase is open now,4.239,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/999489/myst_999489_2009-14-12_00-00-00_MS_3.3/myst_999489_2009-14-12_00-00-00_MS_3.3_015.wav,okay the volume of liquid and the capacity of a soda can,5.345,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013036/myst_013036_2014-04-22_14-07-11_LS_1.3/myst_013036_2014-04-22_14-07-11_LS_1.3_025.wav,i really don't know i i think i might hold on lady you know what i'm just gonna say i don't know when i do,10.5266875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996215/myst_996215_2008-11-12_00-00-00_MS_2.2/myst_996215_2008-11-12_00-00-00_MS_2.2_084.wav,not a hundred gram bags we i just did that so my group i'm like hey let's measure this,6.3439999999999985,finetune
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh08/ksh085v0.wav,you can see bugs light up the sky,5.3438125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks33q/ks33q1h0.wav,fragment,3.1145625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002026/myst_002026_2014-04-04_08-50-48_LS_3.1/myst_002026_2014-04-04_08-50-48_LS_3.1_003.wav,well we've been learning about leaves and there's polly pinnate and parallel,8.296875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995739/myst_995739_2011-16-02_00-00-00_ME_2.2/myst_995739_2011-16-02_00-00-00_ME_2.2_022.wav,it shows a motor and a switch the switch is new but the motor isn't,7.187,finetune
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ks23y/ks23y3x0.wav,we've had a wonderful night,4.612625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997487/myst_997487_2010-28-01_00-00-00_ME_2.4/myst_997487_2010-28-01_00-00-00_ME_2.4_013.wav,energy is flooring flowing through them,3.105,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996435/myst_996435_2009-02-10_00-00-00_VB_3.4/myst_996435_2009-02-10_00-00-00_VB_3.4_012.wav,you already asked me that question,2.211,finetune
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks331/ks331760.wav,spoons,3.113875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996271/myst_996271_2009-08-01_00-00-00_MS_3.3/myst_996271_2009-08-01_00-00-00_MS_3.3_018.wav,because if you use like,2.094,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993203/myst_993203_2008-22-10_00-00-00_VB_3.4/myst_993203_2008-22-10_00-00-00_VB_3.4_002.wav,okay,0.407,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993203/myst_993203_2008-15-10_00-00-00_VB_3.2/myst_993203_2008-15-10_00-00-00_VB_3.2_025.wav,that's not with the paper on it it's that's yeah or the fan,6.355,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997008/myst_997008_2008-29-01_00-00-00_ME_4.3/myst_997008_2008-29-01_00-00-00_ME_4.3_024.wav,yeah,1.094,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990547/myst_990547_2010-05-04_00-00-00_MS_1.1/myst_990547_2010-05-04_00-00-00_MS_1.1_007.wav,length is how tall something is and how like long it is,6.105,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993208/myst_993208_2008-09-10_00-00-00_VB_2.3/myst_993208_2008-09-10_00-00-00_VB_2.3_078.wav,um since i only i only got to do one i didn't get to actually do the line yet but i think everybody else did i think it made a line,9.742,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3h/ksa3h5k0.wav,buying the ring took all of my money,4.98375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993210/myst_993210_2008-29-10_00-00-00_VB_4.4/myst_993210_2008-29-10_00-00-00_VB_4.4_006.wav,well we only corrected our tests so but on monday wait what did we do,9.085,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002281/myst_002281_2015-04-03_10-52-52_LS_2.1/myst_002281_2015-04-03_10-52-52_LS_2.1_012.wav,yes it needs water to survive,3.2036875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks61m/ks61m270.wav,mature,1.968375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007094/myst_007094_2014-02-11_13-08-18_EE_1.2/myst_007094_2014-02-11_13-08-18_EE_1.2_028.wav,hour,0.34375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa40/ksa404d0.wav,chasing sally can be dangerous,4.61275,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990048/myst_990048_2008-09-05_00-00-00_MS_3.1/myst_990048_2008-09-05_00-00-00_MS_3.1_028.wav,it was ninety two,1.6369999999999998,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013023/myst_013023_2014-05-29_09-46-37_LS_4.1/myst_013023_2014-05-29_09-46-37_LS_4.1_042.wav,that the brain controls the body,2.09575,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022212/myst_022212_2015-01-15_11-01-17_LS_2.1/myst_022212_2015-01-15_11-01-17_LS_2.1_030.wav,they're are the start of the food web if there wasn't producers then the food web wouldn't work,6.177375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004011/myst_004011_2013-12-17_09-31-28_EE_2.2/myst_004011_2013-12-17_09-31-28_EE_2.2_058.wav,no,1.7563125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb3j/ksb3j7x0.wav,thursday,2.609625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988443/myst_988443_2009-08-12_00-00-00_VB_2.3/myst_988443_2009-08-12_00-00-00_VB_2.3_002.wav,we've been um working on collecting data for science,6.164,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997250/myst_997250_2008-15-12_00-00-00_ME_3.1/myst_997250_2008-15-12_00-00-00_ME_3.1_018.wav,yes,0.713,finetune
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi3s/ksi3s5j0.wav,will you sing this song,3.91575,finetune
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf3p/ksf3p530.wav,the bird sang a sweet melody,6.1178125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996716/myst_996716_2011-28-01_00-00-00_MS_4.2/myst_996716_2011-28-01_00-00-00_MS_4.2_032.wav,i think it was like maybe twenty degrees celsius i,6.267,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007231/myst_007231_2014-10-16_07-46-11_MX_2.4/myst_007231_2014-10-16_07-46-11_MX_2.4_009.wav,the solution a has,5.097375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007071/myst_007071_2014-02-25_13-16-23_EE_1.3/myst_007071_2014-02-25_13-16-23_EE_1.3_001.wav,i'm doing fine,1.5625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002126/myst_002126_2014-04-18_13-19-56_LS_3.3/myst_002126_2014-04-18_13-19-56_LS_3.3_022.wav,they let you breathe,2.6911875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks400/ks400640.wav,sir have you seen my coat,4.5996875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd43/ksd43280.wav,mcdonald,4.1150625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013029/myst_013029_2014-05-28_11-06-26_LS_4.2/myst_013029_2014-05-28_11-06-26_LS_4.2_011.wav,its shell and it's just shell it's just a,5.302375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi0y/ksi0y4l0.wav,silver robot toys are the best,5.3438125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl2v/ksl2v2y0.wav,oasis,2.3580625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996215/myst_996215_2009-15-01_00-00-00_MS_4.1/myst_996215_2009-15-01_00-00-00_MS_4.1_054.wav,um oh yeah milliliters yeah a milliliter,7.329,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa2z/ksa2z5g0.wav,take off your hat please,3.9155,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks92x/ks92x3i0.wav,ragtime,1.98825,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002304/myst_002304_2015-03-13_13-09-58_LS_1.3/myst_002304_2015-03-13_13-09-58_LS_1.3_009.wav,can you please repeat,1.42625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ksb3h/ksb3h370.wav,page,3.114625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks93l/ks93l7v0.wav,throughout,1.607375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks945/ks9454o0.wav,san diego is very green this year,6.1146875,finetune
