filepath,transcription,duration,spkr_id
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07010.wav,allowing,2.7961875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07060.wav,average,2.7958125,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf070b0.wav,beyond,2.339125,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf070g0.wav,breath,2.33925,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf070l0.wav,chalk,1.9685,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf070q0.wav,cliffhanger,2.3388125,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf070v0.wav,cross,3.1559375,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07100.wav,digested,1.96775,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07150.wav,eight,2.797,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf071a0.wav,explosion,1.5878125,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf071f0.wav,flagpole,2.3385625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf071k0.wav,handshake,3.1556875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf071p0.wav,hoof,1.5875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf071u0.wav,imagery,2.3390625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf071z0.wav,lawyer,1.96775,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07240.wav,loyal,2.797125,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07290.wav,meaningless,2.796625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf072e0.wav,moisture,1.96825,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf072j0.wav,nine,3.15625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf072r0.wav,two six four zero two four six,6.09525,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf072s0.wav,nine nine six nine six one zero,6.8359375,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf072y0.wav,oasis,2.339,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07330.wav,one,2.7974375,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07380.wav,pathetic,1.9684375,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf073d0.wav,playhouse,1.967875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf073h0.wav,push,2.3383125,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf073j0.wav,real,1.5885,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf073o0.wav,rugby,3.156,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf073t0.wav,screwdriver,3.8770625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074m0.wav,pay albert for the fresh water,4.2391875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074n0.wav,the briefcase is open now,4.2383125,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074o0.wav,san diego is very green this year,6.095,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074p0.wav,the angry chef cooked his vegetables,4.59825,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074q0.wav,edgar does not have a job,4.9700625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074r0.wav,you can save water in your bathtub,5.3433125,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074s0.wav,who will the soldier vote for,4.62975,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074t0.wav,turn the volume on the radio down,4.9691875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074u0.wav,stewart has five friends in richmond,4.9686875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074w0.wav,doug thinks he will win the race,4.59825,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074x0.wav,knights don't get scared of dragons,5.344,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074y0.wav,your shadow always follows you,4.248375,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf074z0.wav,we should try to save the whales,4.9688125,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07500.wav,the flood took a car down the street,4.9675,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07510.wav,it can only be a good circus with elephants,5.3440625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07520.wav,honey can get sticky,2.3385,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07530.wav,the bird sang a sweet melody,4.5981875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07550.wav,the herd became angry and started a stampede,6.0951875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07560.wav,even your ears sweat in a sauna,4.5975625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07570.wav,don't make the same mistakes twice,4.96825,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07580.wav,his car thundered down the road,4.2375625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf075j0.wav,will you sing this song,3.876875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf076s0.wav,shirt,2.7965,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf076x0.wav,six,1.9679375,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07720.wav,snake,2.338875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07760.wav,spoons,2.338625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07780.wav,squeegee,1.9676875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf077d0.wav,stooges,1.9684375,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf077i0.wav,subtract,1.968375,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf077n0.wav,tab,4.2380625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf077s0.wav,thatch,1.5876875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf077x0.wav,thursday,1.9679375,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07820.wav,trauma,1.5879375,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf07870.wav,underneath,2.338625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf078c0.wav,upward,1.587875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf078h0.wav,warmth,2.796625,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf078m0.wav,wiseguy,1.5876875,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf07/ksf078r0.wav,yankee,1.96775,ksf07
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ksf07/ksf07xx0.wav,yeah go a b c d e f g h i j k l m n o p q r s t u v w x y z for a whole minute okay uhm yeah just have a little pony,57.371,ksf07
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08040.wav,aspire,3.5905625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08090.wav,bathe,4.0915625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf080e0.wav,birthmark,3.5905,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf080j0.wav,cautiously,2.614375,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf080o0.wav,circumstance,3.5908125,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf080t0.wav,cowboys,5.148625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf080y0.wav,depths,3.5908125,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08130.wav,earthquake,2.6145625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08180.wav,engrave,2.615875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf081d0.wav,female,2.0885,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf081i0.wav,growl,1.5874375,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf081n0.wav,herbalist,3.154125,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf081s0.wav,humor,2.0885625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf081x0.wav,jurors,2.615625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08220.wav,lifeboats,2.6150625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08270.wav,mature,2.6150625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf082c0.wav,misjudged,4.091875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf082h0.wav,mutual,3.590875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf082m0.wav,novel,3.1560625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf082p0.wav,one seven eight nine one eight six,9.6561875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf082x0.wav,one eight one seven six four three,8.0880625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08310.wav,obvious,2.61475,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08360.wav,overreaction,3.1561875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf083g0.wav,punishment,3.15575,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf083h0.wav,push,3.1553125,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf083m0.wav,rock,3.5909375,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf083r0.wav,school,2.0878125,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf083x0.wav,we've had a wonderful night,4.59725,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf083y0.wav,you didn't arrive too late,4.5985,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf083z0.wav,five people can fit in the elevator,6.591875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08400.wav,greet me with open arms,4.597375,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08410.wav,i don't clean windows,5.594,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08420.wav,the cows hay was not dry yet,6.0946875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08430.wav,i think cats are cute,4.5985,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08450.wav,i'm good with things like that,5.5941875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08460.wav,help me unroll the new rug,5.594,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08470.wav,the dog is a big gentle puppy,6.095,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08480.wav,we've just started the egg toss,6.0950625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08490.wav,try to lick the lollipop,5.59425,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf084a0.wav,could you pass the other jam please,6.59325,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf084c0.wav,charles will sell fifty almonds,6.0950625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08500.wav,the flood took a car down the street,6.5930625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf085j0.wav,will you sing this song,5.1385,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf086j0.wav,we gathered sticks for the fire,4.6088125,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf086k0.wav,santa deemed rudolph the leader,6.5959375,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf086l0.wav,my sleeve caught the thorny bush,7.1215,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf086m0.wav,the stove melted the butter,5.5943125,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf086n0.wav,i'm sorry the dog ate your dinner,5.5940625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf086o0.wav,someone bought a beautiful ring for you,7.662875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf086q0.wav,shades,1.8936875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf086v0.wav,shortchange,2.615375,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08700.wav,smoke,3.2000625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08750.wav,southmost,3.155625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08760.wav,spoons,3.155125,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf087b0.wav,steamship,4.5976875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf087g0.wav,subdue,3.15525,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf087l0.wav,surround,2.614875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf087q0.wav,ten,2.615125,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf087v0.wav,throughout,2.0885,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08800.wav,town,2.614875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf08850.wav,twenty,2.0881875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf088a0.wav,unwilling,3.5909375,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf088f0.wav,vowel,2.614875,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf088k0.wav,weatherproof,3.1555,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf088p0.wav,wonderful,2.6155625,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf088u0.wav,zucchini,2.614875,ksf08
/srv/scratch/chacmod/OGI/speech/spontaneous/04/4/ksf08/ksf08xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z uhm i am gonna go to the beach or some place like that and s i'm gonna stay at a hotel with a swimming pool and i'm gonna walk on the beach and i'm gonna go to shops and i'm going to see if i can see whales and i am going to go swimming in the no i won't swim i'll probably wade in it and i'll find shells and i will probably go walking up there and and look at stuff,68.07575,ksf08
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b000.wav,advantage,4.0919375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b050.wav,athlete,2.6158125,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b0a0.wav,behind,4.6,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b0f0.wav,boomerang,2.614625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b0k0.wav,chair,3.5906875,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b0p0.wav,civilized,3.5906875,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b0u0.wav,crenshaw,4.0918125,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b0z0.wav,design,3.15625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b140.wav,easier,2.6160625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b190.wav,ethnic,3.5905,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b1e0.wav,five,2.0885625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b1j0.wav,gumshoe,4.0915,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b1o0.wav,homemaking,3.155875,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b1t0.wav,iceberg,2.625375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b1y0.wav,kingpin,4.091,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b230.wav,logic,2.0880625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b280.wav,mcdonald,4.0919375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b2d0.wav,mohawk,3.1573125,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b2i0.wav,napkin,3.5904375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b2n0.wav,nuclear,3.5910625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b2o0.wav,one zero zero three zero seven eight,6.595875,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b2q0.wav,two eight one seven three nine two,9.105125,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b320.wav,offshore,2.6150625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b370.wav,page,3.0689375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b3c0.wav,picture,3.59125,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b3h0.wav,push,3.166875,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b3i0.wav,ragtime,2.614625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b3n0.wav,royal,2.0879375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b3s0.wav,scrapbook,4.0919375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b3v0.wav,the young emperor could not spell,6.09525,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b3w0.wav,the illusion looked like a giraffe,6.0949375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b440.wav,that pink marble cost me a dollar,6.593875,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b4b0.wav,every month i eat some chocolate,7.12275,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b4d0.wav,chasing sally can be dangerous,6.0953125,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b4e0.wav,jason likes playing with garfield,6.095125,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b4f0.wav,people like to sing in cairo,5.5939375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b4g0.wav,unplug the toaster if it gets hot,6.09475,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b4h0.wav,is that girl chewing gum,5.1390625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b4i0.wav,bill has purple glasses,5.1393125,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b4j0.wav,fred didn't try the carrot juice,6.095125,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b4k0.wav,a feather was in the birdcage,6.0949375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b4l0.wav,silver robot toys are the best,7.121625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b4v0.wav,that person eats pancakes,6.59575,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b500.wav,the flood took a car down the street,6.591125,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b540.wav,grandmother played football last year,6.094875,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b5d0.wav,mabel grows tomatoes in the courtyard,5.5940625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b5j0.wav,will you sing this song,5.1395625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b5m0.wav,they put my computer next to the books,7.663625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b5x0.wav,i collect stamps from vietnam,6.095125,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b660.wav,matthew has a horse from the desert,6.5920625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b6f0.wav,we watched television during dinner,6.60075,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b6r0.wav,sheepdog,5.1400625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b6w0.wav,singer,1.8934375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b710.wav,smoothly,2.095375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b760.wav,spoons,3.1553125,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b770.wav,springhill,2.6155,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b7c0.wav,stepfather,2.6154375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b7h0.wav,submit,2.617375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b7m0.wav,swoop,2.08825,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b7r0.wav,thanks,2.0881875,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b7w0.wav,thrower,1.728,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b810.wav,toyota,2.088,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b860.wav,two,2.087625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b8b0.wav,updated,2.6256875,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b8g0.wav,wagging,2.615375,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b8l0.wav,white,2.088,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b8q0.wav,woolen,1.5879375,ksf0b
/srv/scratch/chacmod/OGI/speech/spontaneous/04/0/ksf0b/ksf0bxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z i like to play outside i'm going to visit my cousins and my aunt and i might go to a birthday party uhm they they are moving uh to oregon because they used to live in california and they are very nice my room is big and it has a big closet my favorite uhm window it has a window uh i like to play with the little kids and uhm i like to watch t v and i sometimes i like to clean house,130.527625,ksf0b
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c000.wav,advantage,3.166875,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c050.wav,athlete,1.968,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c0a0.wav,behind,3.5191875,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c0f0.wav,boomerang,1.9681875,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c0k0.wav,chair,2.796375,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c0p0.wav,civilized,2.7966875,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c0u0.wav,crenshaw,3.15625,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c0z0.wav,design,2.33875,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c140.wav,easier,1.9683125,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c190.wav,ethnic,2.796875,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c1e0.wav,five,1.58775,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c1j0.wav,gumshoe,3.157125,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c1o0.wav,homemaking,2.339,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c1t0.wav,iceberg,1.968,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c1y0.wav,kingpin,3.1564375,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c230.wav,logic,1.5879375,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c280.wav,mcdonald,3.1559375,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c2d0.wav,mohawk,2.3390625,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c2i0.wav,napkin,2.7968125,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c2n0.wav,nuclear,2.79725,ksf0c
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c2o0.wav,one zero zero three zero seven eight,4.9703125,ksf0c
