recordingID,filepath,transcription_original,transcription_clean,has_audio_file,has_speech_in_audio,usable,duration,set
2010101_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2010101_en_5_7_100.wav,i am @em on- @em ten ,i am em on em ten,True,True,True,7.008,finetune
2010224_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2010224_en_5_7_100.wav,i am eleven years old ,i am eleven years old,True,True,True,7.008,finetune
2040104_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2040104_en_5_7_100.wav,-m ten years old ,m ten years old,True,True,True,7.008,finetune
2020421_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2020421_en_5_7_100.wav,@e @breath ,e eath,True,True,True,7.0791875,finetune
2030105_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2030105_en_5_7_100.wav,@ns @cough ,,True,False,False,6.97475,ignore
2040122_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2040122_en_5_7_100.wav,@bkg @ns i'm eleven years old ,i'm eleven years old,True,True,True,7.008,finetune
2050121_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2050121_en_5_7_100.wav,am eleven years old @breath @voice ,am eleven years old eath <unk>,True,True,True,7.008,finetune
2040113_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2040113_en_5_7_100.wav,@sil ,,True,False,False,7.008,ignore
2020313_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2020313_en_5_7_100.wav,@breath i am eleven years old ,eath i am eleven years old,True,True,True,7.008,finetune
2030114_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2030114_en_5_7_100.wav,@voice i'm ten years o- ,<unk> i'm ten years o,True,True,True,6.97475,finetune
2070110_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2070110_en_5_7_100.wav,@bkg @voice ,<unk>,True,False,False,7.008,ignore
2050112_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2050112_en_5_7_100.wav,i'm ten years old @breath @breath ,i'm ten years old eath eath,True,True,True,6.97475,finetune
2020214_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2020214_en_5_7_100.wav,am i eleven years o- i am eleven years old i am eleven y- ,am i eleven years o i am eleven years old i am eleven y,True,True,True,6.97475,finetune
2070109_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2070109_en_5_7_100.wav,@ns ,,True,False,False,7.008,ignore
2080207_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080207_en_5_7_100.wav,i am eleven years old @breath ,i am eleven years old eath,True,True,True,7.0791875,finetune
2080117_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080117_en_5_7_100.wav,@sil ,,True,False,False,7.0791875,ignore
2070118_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2070118_en_5_7_100.wav,@ns ,,True,False,False,7.008,ignore
2080216_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080216_en_5_7_100.wav,@breath my name is manuel ,eath my name is manuel,True,True,True,7.0791875,finetune
2020308_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2020308_en_5_7_100.wav,@bkg i have @e <unk-it> years old ,i have e <unk> years old,True,True,True,7.008,finetune
2080302_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080302_en_5_7_100.wav,@voice ,<unk>,True,False,False,6.97475,ignore
2080221_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080221_en_5_7_100.wav,i'm eleven ,i'm eleven,True,True,True,6.97475,finetune
2080104_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080104_en_5_7_100.wav,ten years old @voice ,ten years old <unk>,True,True,True,7.0791875,finetune
2060106_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2060106_en_5_7_100.wav, <unk-it> ,<unk>,True,False,False,7.008,ignore
2010309_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2010309_en_5_7_100.wav,@ns i'm old years eleven @breath @ns ,i'm old years eleven eath,True,True,True,7.008,finetune
2020407_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2020407_en_5_7_100.wav,you five and ten ,you five and ten,True,True,True,6.97475,finetune
2080320_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080320_en_5_7_100.wav,@voice how old are you how old are you ,<unk> how old are you how old are you,True,True,True,6.97475,finetune
2040126_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2040126_en_5_7_100.wav,-en years old @voice ,en years old <unk>,True,True,True,7.008,finetune
2080122_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080122_en_5_7_100.wav,i'm twelve years old @ns ,i'm twelve years old,True,True,True,6.97475,finetune
2080203_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080203_en_5_7_100.wav,i ten years old @breath @voice ,i ten years old eath <unk>,True,True,True,6.97475,finetune
2020209_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2020209_en_5_7_100.wav,@em @breath @m i am years old ,em eath m i am years old,True,True,True,6.97475,finetune
2020317_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2020317_en_5_7_100.wav,thank you @breath and you @breath fine thank you and you ,thank you eath and you eath fine thank you and you,True,True,True,6.97475,finetune
2080311_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080311_en_5_7_100.wav,@e @voice ,e <unk>,True,True,True,7.0791875,finetune
2080113_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080113_en_5_7_100.wav,hello @voice hello ,hello <unk> hello,True,True,True,6.97475,finetune
2020119_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2020119_en_5_7_100.wav,@breath @cough @voice fine tha- ,eath <unk> fine tha,True,True,True,7.008,finetune
2010219_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2010219_en_5_7_100.wav,i'm eleven years old @ns @laugh ,i'm eleven years old,True,True,True,7.008,finetune
2080212_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080212_en_5_7_100.wav,i ten years old @voice i ten years old ,i ten years old <unk> i ten years old,True,True,True,6.97475,finetune
2080319_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2080319_en_5_7_100.wav,@voice good ,<unk> good,True,True,True,7.0791875,finetune
2030110_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2030110_en_5_7_100.wav,@voice ,<unk>,True,False,False,6.97475,ignore
2020111_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2020111_en_5_7_100.wav,@voice @breath i'm ten years ol- ,<unk> eath i'm ten years ol,True,True,True,7.008,finetune
2010211_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2010211_en_5_7_100.wav,i'm eleven years old @ns ,i'm eleven years old,True,True,True,7.008,finetune
2020210_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2020210_en_5_7_100.wav,i old in @ns i old in @voice ,i old in i old in <unk>,True,True,True,6.97475,finetune
2010121_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2010121_en_5_7_100.wav,i'm i'm fine @ns ,i'm i'm fine,True,True,True,7.008,finetune
2010202_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2010202_en_5_7_100.wav,i'm ten years old @ns ,i'm ten years old,True,True,True,7.008,finetune
2020120_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2020120_en_5_7_100.wav, how old are you sebastiano @breath @voice ,how old are you sebastiano eath <unk>,True,True,True,6.97475,finetune
2020201_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2020201_en_5_7_100.wav,i'm eleven years old @voice @breath ,i'm eleven years old <unk> eath,True,True,True,7.008,finetune
2030101_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_100/2030101_en_5_7_100.wav,i'm ten years old ,i'm ten years old,True,True,True,6.97475,finetune
3060108_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3060108_en_35_28_100.wav,-m living in a small village because is more @m there is there is a few traffic and you can go for a walk in the countryside and you can live more in in comfortable ,m living in a small village because is more m there is there is a few traffic and you can go for a walk in the countryside and you can live more in in comfortable,True,True,True,20.064,pretrain
3060117_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3060117_en_35_28_100.wav,i prefer to live in a city @ns because i hate the village because there are @m a few person and you know you know all the person that live in and ,i prefer to live in a city because i hate the village because there are m a few person and you know you know all the person that live in and,True,True,True,19.992,pretrain
3030103_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3030103_en_35_28_100.wav,@bkg prefer live in a small village because there are @m few people @em @e in a town @e there are too many people and smog ,prefer live in a small village because there are m few people em e in a town e there are too many people and smog,True,True,True,19.9836875,pretrain
3010105_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010105_en_35_28_100.wav,@voice i like town because i like the city @e i like shopping ,<unk> i like town because i like the city e i like shopping,True,True,True,20.0881875,pretrain
3020113_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3020113_en_35_28_100.wav,-fer live in a town because there are all there are all and @eh ve- @eh here i can buy the pizza i ,fer live in a town because there are all there are all and eh ve eh here i can buy the pizza i,True,True,True,19.992,pretrain
3050110_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3050110_en_35_28_100.wav,i @cough live in a small town because there is less traffic and is is better for my @e ,i live in a small town because there is less traffic and is is better for my e,True,True,True,19.9836875,pretrain
3010110_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010110_en_35_28_100.wav,i prefer in a small village why it was it <unk-it> it is quiet more quiet than the city @voice ,i prefer in a small village why it was it <unk> it is quiet more quiet than the city <unk>,True,True,True,20.0881875,pretrain
3070121_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3070121_en_35_28_100.wav,i think i would prefer to live in a vill- @ns in a small village because you know it's easier and yeah have to do and so you have your nature no smoke your freedom i need to help for that ,i think i would prefer to live in a vill in a small village because you know it's easier and yeah have to do and so you have your nature no smoke your freedom i need to help for that,True,True,True,19.992,pretrain
3050105_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3050105_en_35_28_100.wav,i prefer to live in a small town because there is no busy of the city and you can relax @breath @ns @breath ,i prefer to live in a small town because there is no busy of the city and you can relax eath eath,True,True,True,19.9836875,pretrain
3070103_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3070103_en_35_28_100.wav,@em i would prefer to live in a town because i live in a small village and @em i i i live very @em i not live near the city so @e ,em i would prefer to live in a town because i live in a small village and em i i i live very em i not live near the city so e,True,True,True,20.064,pretrain
3030107_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3030107_en_35_28_100.wav,i prefer live in the town @breath because @breath there are many @breath many shops many sho- @breath @breath @voice ,i prefer live in the town eath because eath there are many eath many shops many sho eath eath <unk>,True,True,True,20.0881875,pretrain
3020108_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3020108_en_35_28_100.wav,-er to live in a town because there is a more more things to do and and there are many people who ,er to live in a town because there is a more more things to do and and there are many people who,True,True,True,19.992,pretrain
3050114_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3050114_en_35_28_100.wav,in a small village because there isn't much people and any smoke @ns ,in a small village because there isn't much people and any smoke,True,True,True,20.0881875,pretrain
3010118_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010118_en_35_28_100.wav,@voice @e <unk-it> ,<unk> e <unk>,True,True,True,20.2710625,pretrain
3070112_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3070112_en_35_28_100.wav,well i prefer to live @em in a in a town or in a city not in a small town @em because i i like to go shopping with my friends @ns and i think ,well i prefer to live em in a in a town or in a city not in a small town em because i i like to go shopping with my friends and i think,True,True,True,20.064,pretrain
3030116_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3030116_en_35_28_100.wav,live in a small villa- village because the- ther- there aren't a lot of people @bkg ,live in a small villa village because the ther there aren't a lot of people,True,True,True,20.064,pretrain
3070118_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3070118_en_35_28_100.wav, so i would prefer to live in a village because i think it's better because it's from the town you like to stay in town and in a village you can be and there is the ,so i would prefer to live in a village because i think it's better because it's from the town you like to stay in town and in a village you can be and there is the,True,True,True,19.992,pretrain
3060102_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3060102_en_35_28_100.wav,no i like to live in a town because i like to go shopping and i like to @e life and in the city i can live better because @e i ,no i like to live in a town because i like to go shopping and i like to e life and in the city i can live better because e i,True,True,True,20.064,pretrain
3020106_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3020106_en_35_28_100.wav,@eh i prefer living in a big town because @eh because @e i have the the transport and very very @eh and and very a a lot of -nd ,eh i prefer living in a big town because eh because e i have the the transport and very very eh and and very a a lot of nd,True,True,True,19.992,pretrain
3010125_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010125_en_35_28_100.wav,-mall village because it's because it's @em <unk-it> ,mall village because it's because it's em <unk>,True,True,True,20.0881875,pretrain
3010116_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010116_en_35_28_100.wav,i prefer to live in a little village because i i live in a little village and in the little village village there is trees and animals an- ,i prefer to live in a little village because i i live in a little village and in the little village village there is trees and animals an,True,True,True,19.9836875,pretrain
3030114_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3030114_en_35_28_100.wav,@ns i prefer to live in a @ns town because @e there are @e more people @e and i like to live with more people ,i prefer to live in a town because e there are e more people e and i like to live with more people,True,True,True,19.9836875,pretrain
3020102_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3020102_en_35_28_100.wav,@eh i prefer live in in a big city because @breath is small big there are a lot of people you can know a lot of friends @breath there are more there is more life ,eh i prefer live in in a big city because eath is small big there are a lot of people you can know a lot of friends eath there are more there is more life,True,True,True,19.992,pretrain
3010103_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010103_en_35_28_100.wav,i prefer live in a town because there's more trees and nature is better because in the city there's smog and the environment is better in the in the country in the town @e ,i prefer live in a town because there's more trees and nature is better because in the city there's smog and the environment is better in the in the country in the town e,True,True,True,20.0881875,pretrain
3010121_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010121_en_35_28_100.wav,@laugh i prefer living in a town because @voice it's it's it's beautiful ,i prefer living in a town because <unk> it's it's it's beautiful,True,True,True,19.9836875,pretrain
3030110_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3030110_en_35_28_100.wav,i prefer livin- in a town because in a town there are a lot of experience and ,i prefer livin in a town because in a town there are a lot of experience and,True,True,True,19.9836875,pretrain
3010112_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010112_en_35_28_100.wav, <unk-it> ,<unk>,True,False,False,20.0881875,ignore
3060106_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3060106_en_35_28_100.wav, i would i prefer to live in a small village because it more quiet than a town but i also would like to live in a town because it more comfortable and you have all the shops in the without going out of your village to your ,i would i prefer to live in a small village because it more quiet than a town but i also would like to live in a town because it more comfortable and you have all the shops in the without going out of your village to your,True,True,True,19.992,pretrain
3050107_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3050107_en_35_28_100.wav,i prefer to live in a small village because there are less people ,i prefer to live in a small village because there are less people,True,True,True,19.9836875,pretrain
3030109_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3030109_en_35_28_100.wav,@cough i prefer living in small town because it's is too easy @bkg and ,i prefer living in small town because it's is too easy and,True,True,True,19.992,pretrain
3070123_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3070123_en_35_28_100.wav,i prefer to live in a town because i think that there are more possibilities to find out what what you need for example shops or big supermarkets or ,i prefer to live in a town because i think that there are more possibilities to find out what what you need for example shops or big supermarkets or,True,True,True,20.064,pretrain
3060115_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3060115_en_35_28_100.wav,i think i prefer to live in a small village because there you can you can play in the @e @breath in in your garden and @e there is a ,i think i prefer to live in a small village because there you can you can play in the e eath in in your garden and e there is a,True,True,True,20.064,pretrain
3070114_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3070114_en_35_28_100.wav,i prefer to live in a town @breath @laugh because there are @ns more @e transport and i can go wherever i want ,i prefer to live in a town eath because there are more e transport and i can go wherever i want,True,True,True,19.992,pretrain
3070117_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3070117_en_35_28_100.wav,i would like to live in a town because it's more @em interesting and you can go out and find all the shops and all do you want ,i would like to live in a town because it's more em interesting and you can go out and find all the shops and all do you want,True,True,True,20.064,pretrain
3060118_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3060118_en_35_28_100.wav,i think i'd prefer to live in a small village because there's less noise and it's less crowded so you can have a better life and @ns anyway @e in a small vill- anyway in a small village ,i think i'd prefer to live in a small village because there's less noise and it's less crowded so you can have a better life and anyway e in a small vill anyway in a small village,True,True,True,19.992,pretrain
3060109_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3060109_en_35_28_100.wav,i think i would i would prefer to live in a village because i'm i like the countryside and places where there isn't @ns a lot pollution or ,i think i would i would prefer to live in a village because i'm i like the countryside and places where there isn't a lot pollution or,True,True,True,20.064,pretrain
3070108_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3070108_en_35_28_100.wav, to live in a town because there are more things to do like you can go shopping or you can just @e to what @e you have all the things needs to you you don't have to move a lot for example if you ,to live in a town because there are more things to do like you can go shopping or you can just e to what e you have all the things needs to you you don't have to move a lot for example if you,True,True,True,19.992,pretrain
3050111_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3050111_en_35_28_100.wav,i prefer living in a town because i get in contact with many people i don't like being by myself i like always to be @e with other people ,i prefer living in a town because i get in contact with many people i don't like being by myself i like always to be e with other people,True,True,True,19.9836875,pretrain
3030113_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3030113_en_35_28_100.wav,@ns @em i prefer to would live in a village because is more quite and you can do all you want @em for example you can go on you- ,em i prefer to would live in a village because is more quite and you can do all you want em for example you can go on you,True,True,True,19.9836875,pretrain
3010124_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010124_en_35_28_100.wav,i prefer live in a town because i love shopping and the big city is so cool and @e it's so popular and ,i prefer live in a town because i love shopping and the big city is so cool and e it's so popular and,True,True,True,19.9836875,pretrain
3020105_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3020105_en_35_28_100.wav,@ns small vi- @eh small village @ehm because @ehm ,small vi eh small village ehm because ehm,True,True,True,20.064,pretrain
3010106_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010106_en_35_28_100.wav,@em i favourite @em live in a beautiful village because @em @e it's most beautiful and @e it's m- ,em i favourite em live in a beautiful village because em e it's most beautiful and e it's m,True,True,True,20.0881875,pretrain
3020110_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3020110_en_35_28_100.wav,-s better live in a small village because you can know all people that they live in the place and you can you can work in peace you can go everywhere you want and in the big town you can do these thing ,s better live in a small village because you can know all people that they live in the place and you can you can work in peace you can go everywhere you want and in the big town you can do these thing,True,True,True,20.064,pretrain
3010102_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010102_en_35_28_100.wav,i live in a small village because @voice @e ,i live in a small village because <unk> e,True,True,True,19.9836875,pretrain
3050115_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3050115_en_35_28_100.wav, i prefer to live in a small town because i like the people that live with me @bkg ,i prefer to live in a small town because i like the people that live with me,True,True,True,20.0881875,pretrain
3030117_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3030117_en_35_28_100.wav,@voice @e in a small village @laugh because is is better because i prefer the the life in ,<unk> e in a small village because is is better because i prefer the the life in,True,True,True,19.9836875,pretrain
3070111_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3070111_en_35_28_100.wav,i prefer to live in a small village because there are less cars and it's more quiete @breath and @breath i hate all the noise that @e there is in the cit- ,i prefer to live in a small village because there are less cars and it's more quiete eath and eath i hate all the noise that e there is in the cit,True,True,True,19.992,pretrain
3020116_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3020116_en_35_28_100.wav,@em i prefer living in a in a town because you're not too @m <unk-it> ,em i prefer living in a in a town because you're not too m <unk>,True,True,True,20.064,pretrain
3060112_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3060112_en_35_28_100.wav,i like to live in a town because i think you can go anywhere and find what you want and i live in trento city so in in the city centre so for me it's better i've never lived in a small vill- village so ,i like to live in a town because i think you can go anywhere and find what you want and i live in trento city so in in the city centre so for me it's better i've never lived in a small vill village so,True,True,True,20.0881875,pretrain
3010108_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010108_en_35_28_100.wav,i prefer live in a small village because is is many people <unk-it> @laugh @voice <unk-it> @e @laugh <unk-it> ,i prefer live in a small village because is is many people <unk> <unk> <unk> e <unk>,True,True,True,19.9836875,pretrain
3030106_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3030106_en_35_28_100.wav,i prefer <unk-it> in a small village because there are some @bkg @breath @em because @e it's ,i prefer <unk> in a small village because there are some eath em because e it's,True,True,True,20.064,pretrain
3060103_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3060103_en_35_28_100.wav,i think that i prefer living in a country because there are less noises that @breath can that can @cough @e make me @e problems i mean @e ,i think that i prefer living in a country because there are less noises that eath can that can e make me e problems i mean e,True,True,True,19.992,pretrain
3070120_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3070120_en_35_28_100.wav,@ns ,,True,False,False,20.064,ignore
3020112_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3020112_en_35_28_100.wav,@sil ,,True,False,False,19.992,ignore
3010113_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3010113_en_35_28_100.wav,live in a small village because @e @e because there aren't more people and and <unk-it> ,live in a small village because e e because there aren't more people and and <unk>,True,True,True,20.0881875,pretrain
3020103_en_35_28_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_100/3020103_en_35_28_100.wav,because small village @ehm @voice you you can know @e all people and in small village there are @hm ,because small village ehm <unk> you you can know e all people and in small village there are hm,True,True,True,19.992,pretrain
